id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50747876,Bakırköy macro suit Oda 103,323669499,Bakırköy Macro,,Bakirkoy,40.97576,28.87615,Private room,271,1,3,2021-08-07,1.13,2,365,3,
50749366,Deal Moda-On The Tram Way Kadıkoy-Full Home,12469607,Dilay,,Kadikoy,40.98317,29.02386,Entire home/apt,511,4,2,2021-07-15,2,1,357,2,
50750907,"Çakmak metrosuna 7- 8 dk yürüme mesafesi 
Dolmuş/  iett güzergahı üzerinde  

2+1 Ev",388320170,Seren,,Umraniye,41.01831,29.12516,Private room,250,1,0,,,1,365,0,
50751104,4 oda var temiz bir ev jeryere ulaşım rahat,303102534,İbrahim,,Kagithane,41.08107,28.98226,Private room,100,1,0,,,1,356,0,
50751860,AKARETLERDE 1+1.MANZARALI ORTAK TERAS. KOD:304,172981120,ByŞöhreT,,Besiktas,41.04397,29.00112,Private room,386,1,6,2021-09-05,2.37,5,357,6,
50751929,Brand New Stylish Studio Apartment in Beşiktaş,82066955,Cem,,Besiktas,41.04815,29.00338,Entire home/apt,204,3,0,,,1,91,0,
50752026,Fatihin tarihi bölgesi Balat güzel ve kullanışlı daire,92569282,Selahattin,,Fatih,41.03084,28.94698,Private room,90,1,0,,,1,361,0,
50752241,Hotel apartment in historical Istanbul,259032796,Ramood,,Sisli,41.04915,28.98553,Entire home/apt,444,1,0,,,15,365,0,
50752602,Luxurious and comfortable room,100895080,Linda,,Sisli,41.04871,28.98183,Private room,166,1,1,2021-09-21,1,2,88,1,
50753039,Lovely room with local people in the heart of Beşiktaş,396799970,Deniz Çağlar,,Besiktas,41.04548,29.00103,Private room,151,1,14,2021-09-06,5.12,2,358,14,
50759415,Cozy and silent room with greens in kadıköy,8518719,Nazlıcan,,Kadikoy,40.98876,29.04241,Private room,155,2,1,2021-07-27,0.45,1,69,1,
50759634,binada ücretsiz otopark olanağı olan merkezi daire,281909662,Nurcan,,Bahcelievler,41.00871,28.86684,Private room,178,1,0,,,1,365,0,
50760163,villa with swimming pool and sea view,404208157,Hana,,Buyukcekmece,41.05289,28.41814,Entire home/apt,1799,3,4,2021-08-24,1.43,2,365,4,
50760166,"Şile de,bahçeli,büyük havuzlu, villa,kiralık oda",410219036,Güzide,,Sile,41.158,29.60602,Private room,1000,1,0,,,1,365,0,
50760346,Eclectic Home 6 Min Walk to Galata Tower with City View in the Heart of Beyoglu,396900064,Ahsen,,Beyoglu,41.03001,28.97524,Entire home/apt,460,3,2,2021-09-16,0.71,107,347,2,
50760961,Cosy home to close stations,220550779,Ahmet Tarık,,Atasehir,40.99592,29.08123,Private room,88,1,1,2021-08-09,0.57,1,0,1,
50761507,Terrace Comfort Suite,406497871,Gürdal,,Beyoglu,41.04051,28.98146,Private room,636,1,0,,,14,363,0,
50761604,Villa with swimming pool and sea view,404208157,Hana,,Buyukcekmece,41.05379,28.41808,Entire home/apt,1590,3,0,,,2,365,0,
50761891,İRİS PANSİYON,409891589,Hatice,,Adalar,40.87483,29.13086,Private room,304,1,8,2021-08-30,5.00,1,180,8,
50762239,Bostancı’da Bağdat Cad. Yakın Sahil Yolu Manzaralı,410233165,Nazlı,,Kadikoy,40.95349,29.09392,Private room,196,2,2,2021-09-07,1.09,1,365,2,
50763494,Yeditepe Üniversite'nin yanında 1+1 bahçeli daire,410244878,Barış,,Atasehir,40.97564,29.14963,Entire home/apt,361,7,0,,,1,365,0,
50764091,Peaceful Apartment in Central Istanbul,50664050,Dri,,Sisli,41.06229,28.99704,Private room,180,1,0,,,1,272,0,
50764382,Hayal butik otel büyükada,403877159,Ümit,,Adalar,40.871216,29.12841,Private room,229,1,1,2021-08-31,0.94,1,180,1,
50764977,topt location 2 bedroms & protected building,3242426,Kadir,,Beyoglu,41.03707,28.97348,Entire home/apt,672,1,0,,,12,330,0,
50767383,..Supreme Hosting Services for Guests~,381277175,Can Yalçın,,Pendik,40.91471,29.29544,Entire home/apt,523,1,0,,,1,364,0,
50768719,Çengelköy güzeltepede boğaz manzaralı kiralık oda,404006255,Merisa,,Uskudar,41.05127,29.06434,Private room,250,1,0,,,1,363,0,
50769984,A Comfortable Home,410254002,Gültekin,,Esenyurt,41.01816,28.64343,Entire home/apt,450,2,1,2021-08-17,0.65,1,364,1,
50770474,"in moda the Pearl of Istanbul, and a wonderful pleasant house in the new building",258350496,Zeynep,,Kadikoy,40.98487,29.02167,Entire home/apt,250,30,0,,,2,304,0,
50770908,BLUE MOSQUE SUİTES,299657605,Ümit,,Fatih,41.00444,28.97694,Entire home/apt,529,2,0,,,5,342,0,
50771165,Cozy Room on Center Location,410309764,Can H.,,Sisli,41.04779,28.98328,Private room,99,1,3,2021-08-10,1.32,2,59,3,
50771559,Merkezi lokasyon,410309569,Umut,,Sisli,41.06207,28.98472,Private room,200,1,1,2021-08-07,0.55,7,333,1,
50771627,Lüks Studio Daire,15185223,Aynur,,Sisli,41.0438,28.98647,Entire home/apt,610,3,0,,,9,363,0,
50773748,"SPORTY COUPLES WELCOME, 4RD FLOOR NO ELEVATOR :)",387500263,Güneş,,Kadikoy,40.98258,29.03205,Entire home/apt,347,1,8,2021-08-24,2.93,12,354,8,
50775331,la Luna suites 2,410335658,Ömer,,Fatih,41.00662,28.96556,Entire home/apt,359,1,3,2021-09-15,1.88,6,363,3,
50779075,Metrobüse 10 dakika,334741391,Ness,,Esenyurt,41.01331,28.68262,Private room,150,1,0,,,1,363,0,
50780131,E 5 yanı daire,223307605,Melike,,Avcilar,40.98157,28.72849,Entire home/apt,643,1,0,,,1,365,0,
50780311,Studio Apartment in Taksim,18936021,Ergül,,Beyoglu,41.03581,28.98327,Entire home/apt,258,170,1,2021-07-17,0.39,15,365,1,
50780528,Tarihi Yeldeğirmeni Mahallesinde Oda,180351656,Doğan,,Kadikoy,40.9941,29.03055,Private room,105,1,6,2021-09-24,3.53,1,320,6,
50781099,MALL OF ISTANBUL THE RESIDENCE PANORAMIC 2+1,249045556,Muhittin,,Basaksehir,41.06404,28.8091,Entire home/apt,1335,5,0,,,3,365,0,
50781253,Otelimiz Vefa bölgesinde  toplamda 26 oda dır,410410302,Güler Palas,,Fatih,41.01492,28.95789,Private room,300,1,0,,,1,270,0,
50781502,2kişilik lux suite,405372588,Mehrdad,,Beyoglu,41.03669,28.9783,Private room,176,1,0,,,4,365,0,
50781702,CİHANGİR MERKEZDE TERTEMİZ DAİRE,410413671,Öykü,,Beyoglu,41.02935,28.98485,Entire home/apt,450,1,0,,,1,365,0,
50782707,Agaoglu resindence,249860286,Dogus,,Sisli,41.1184,29.0104,Entire home/apt,1700,5,0,,,1,0,0,
50782869,High Ceiling Amazing 3bed/2bath Pera Gem! #92,21636586,VNG Property,,Beyoglu,41.02835,28.97493,Entire home/apt,1955,4,3,2021-07-25,1.13,70,360,3,
50783087,"My apt stay in Kadıköy/ Hasanpaşa Aria 5 min. far from metro, 10 min. far from metrobüs and marmaray, 15 min. far from kadıköy, right now we are 2 person just one empty room we have, internet, refrigerator and washing machine is inclueded.",410423480,Erol,,Kadikoy,40.99812,29.0443,Shared room,87,1,0,,,1,365,0,
50783382,شقه غرفتين وصاله ممتاز جدا شقه vip 00905538132330,376592513,Mahmut,,Bagcilar,41.06549,28.83236,Entire home/apt,756,1,0,,,5,365,0,
50783710,Economic Single Room - Misa Hotel,353910933,Sibel,,Fatih,41.01085,28.95542,Private room,414,1,0,,,4,361,0,
50783847,Economic Double Room - Misa Hotel,353910933,Sibel,,Fatih,41.00926,28.95489,Private room,413,1,0,,,4,357,0,
50783892,Corner Suite - Misa Hotel,353910933,Sibel,,Fatih,41.0111,28.95354,Private room,928,1,1,2021-08-24,0.77,4,362,1,
50784021,Connected Family Room - Misa Hotel,353910933,Sibel,,Fatih,41.01092,28.9555,Private room,722,1,5,2021-08-09,3.33,4,360,5,
50784386,Nişantaşıda abdi ipekçide deniz manzaralı1+1 daire,363666714,Sdpiermed,,Sisli,41.05414,28.9872,Entire home/apt,1333,1,0,,,24,358,0,
50785811,Modern apartment in a central location.,58449367,Kaan,,Beyoglu,41.03185,28.97694,Entire home/apt,141,2,5,2021-07-21,5,1,104,5,
50786020,Sunar Palace,106692455,Alper,,Pendik,40.88058,29.22579,Entire home/apt,1000,5,0,,,2,90,0,
50786028,Residance Arjaan Rotana  (Metro Station 150 mt),365234479,Bensu,,Maltepe,40.936172,29.136189,Entire home/apt,295,1,0,,,1,273,0,
50786376,Basement Shared Female Dormitory Room,404832697,Veli̇,,Beyoglu,41.03614,28.98416,Private room,500,1,0,,,4,304,0,
50787146,BENESTA BEYOĞLU'nda LÜKS Site içi Havuzlu Daire,410456267,Emel,,Beyoglu,41.038872,28.973619,Entire home/apt,931,1,0,,,1,365,0,
50787531,Esenyurt'ta 2+1 Balkonlu Daire,240829379,Gökhan,,Esenyurt,41.02135,28.68443,Entire home/apt,250,365,0,,,26,365,0,
50787660,KALE DAİRE KARTAL RESIDENCE EN ÜST KAT BALKONLU,231851678,Fazıl Ahmet,,Kartal,40.89639,29.22249,Entire home/apt,650,3,2,2021-09-24,1.87,2,360,2,
50787954,KADIKÖY İSKELE Close to Moda and Metro,410463730,Nilsu,,Kadikoy,40.99264,29.02679,Private room,150,1,3,2021-09-26,1.20,1,365,3,
50788271,Kartal Cadde Üzeri Manzaralı Ultra Lüx Suit Daire,178476721,Doğukan,,Kartal,40.89774,29.17099,Entire home/apt,580,1,5,2021-09-21,3.26,4,356,5,
50789295,Private Room in City Center,106922562,Ahsan,,Kagithane,41.08068,28.9992,Private room,900,1,0,,,1,365,0,
50789353,"Evimde Jakuzi, hamam, sauna ve bahçe mevcut.",410475396,Enes,,Eyup,41.06699,28.94994,Private room,150,1,0,,,1,0,0,
50792448,binada ücretsiz otopark güzel bir daire,410503773,Ali,,Uskudar,41.02102,29.01133,Private room,92,1,0,,,1,365,0,
50792463,Full deniz manzaralı kral dairesi,374348222,Mert,,Bakirkoy,40.97733,28.88242,Entire home/apt,890,1,0,,,6,365,0,
50793491,Guzel bir daire,410309569,Umut,,Sisli,41.06275,28.98489,Private room,200,1,0,,,7,350,0,
50794053,★6BR★Private Terrace★Right in front ofGALATA TOWER,399217271,Eyup,,Beyoglu,41.02692,28.97276,Entire home/apt,2670,3,2,2021-09-26,1.76,6,338,2,
50794991,"Perfect Design, Family Apartment, 2 Bathroom, 2 AC",309693640,Ismail,,Beyoglu,41.035446,28.985571,Entire home/apt,1552,2,0,,,9,337,0,
50795278,Atakent mahallesinde guzel bir rezidans,331192652,Vedat,,Kucukcekmece,41.04927,28.76116,Entire home/apt,700,1,0,,,1,0,0,
50798790,la Luna suites 1,410335658,Ömer,,Fatih,41.00445,28.96623,Entire home/apt,343,2,1,2021-08-07,0.55,6,361,1,
50799321,Merkezde Metrobüse Yakın 1+1 Yeni Bina,268258103,Abdullah,,Avcilar,40.98423,28.71848,Entire home/apt,250,30,0,,,1,365,0,
50799863,Brand new luxury apartment by the Marmara sea,398631554,Ahmed,,Buyukcekmece,41.01753,28.62652,Entire home/apt,1059,7,0,,,1,365,0,
50800649,İstanbulun merkezinde suit daire,401078573,Ceyda,,Eyup,41.05375,28.92929,Entire home/apt,1544,1,0,,,1,358,0,
50801900,Şehirde ama şehirden uzak doğadaki özgürlük evi.,410601824,Sebnem,,Beykoz,41.17018,29.22049,Entire home/apt,900,1,10,2021-08-30,4.00,1,358,10,
50802116,Lovely 1 Bedroom apartment with lake,410605689,Charles Chibueze,,Esenyurt,41.05703,28.66646,Entire home/apt,356,1,3,2021-09-28,1.45,1,359,3,
50802145,Plant house in the heart of transportation 🌿☘️🍃,369576086,Fırat,,Sisli,41.069447,28.998409,Entire home/apt,355,4,3,2021-08-27,1.25,1,359,3,
50802533,BEYLİKDÜZÜ LUXURY 2+1 CLOSED TO THE STATION,359187902,Ahmad,,Esenyurt,41.01747,28.64775,Entire home/apt,623,15,0,,,5,180,0,
50802658,"Cosy, Central Flat in Besiktas",200805658,Miray,,Besiktas,41.04693,29.00401,Private room,200,2,3,2021-09-30,3,1,365,3,
50803379,"Superior, dublex residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.03941,28.9726,Entire home/apt,990,3,0,,,81,0,0,
50803410,BENESTA Beyoğlu'nda Site içi Daire,410306625,Aytaen,,Beyoglu,41.03982,28.97466,Entire home/apt,3011,1,0,,,1,365,0,
50803559,Valente Junior Suite,14851339,Ahmet,,Besiktas,41.045612,29.003193,Private room,760,1,0,,,8,365,0,
50803932,.,394805995,Mohamed,,Fatih,41.01489,28.9487,Entire home/apt,1050,1,0,,,1,365,0,
50803961,"Superior, dublex residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.03942,28.97249,Entire home/apt,990,3,2,2021-08-31,2,81,79,2,
50804134,Penthouse Room - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.04027,28.98047,Private room,374,1,15,2021-09-20,5.84,8,355,15,
50804333,Duplex triple apartment with terrace,21351250,Recep,,Fatih,41.00319,28.96406,Entire home/apt,776,1,0,,,32,365,0,
50804983,Viola luxury apartment,289032985,Marwan,,Esenyurt,41.00681,28.68231,Entire home/apt,327,10,2,2021-08-17,1.03,2,315,2,
50805050,Cosy flat in Kadıköy,410632857,Beste,,Kadikoy,41.00112,29.03526,Entire home/apt,356,1,0,,,1,177,0,
50807365,CEVAHİR AVM YAKIN FULL EŞYALİ 1+1 DAİRE,404637058,Anna,,Sisli,41.05969,28.98504,Entire home/apt,700,1,0,,,7,359,0,
50807660,Large Suit room with extra sofa and sitting area,3090841,Sourena,,Esenyurt,41.0159,28.66132,Private room,150,7,0,,,5,365,0,
50807920,Güzel ve nezih site içi konut,79869223,İrem,,Pendik,40.92425,29.27195,Entire home/apt,300,4,0,,,1,268,0,
50808785,Lovely place near the city center,410674779,Elnaz,,Sisli,41.05781,28.97607,Shared room,800,1,0,,,1,365,0,
50809026,1bedroom rental unit in Beşiktaş 10,403311494,Tan,,Besiktas,41.05069,29.00629,Entire home/apt,195,3,1,2021-09-09,1,4,334,1,
50810116,"Sunny Apartment 2 ROOMS,5minutes 2 Istiklal Street",339386130,Ismail,,Beyoglu,41.035809,28.973522,Entire home/apt,313,2,7,2021-09-05,3.23,1,330,7,
50811368,Ulaşımı kolay noktada odalı daire,410703116,Akif,,Uskudar,41.02242,29.02467,Private room,199,1,0,,,1,365,0,
50812007,Port Luxury Home,410711490,Ali,,Fatih,41.00546,28.97135,Entire home/apt,282,1,6,2021-08-25,3.21,2,353,6,
50813505,Doğa ile iç içe Müstakil çiftlik evi,408162772,Mert,,Umraniye,40.99831,29.14266,Entire home/apt,2000,1,0,,,2,365,0,
50815653,Mini,410755037,Gkhn,,Beylikduzu,40.99648,28.62121,Shared room,95,1,0,,,1,365,0,
50816722,Unique Loft flat in Tarabya,410768521,Sezin,,Sariyer,41.1405,29.03747,Entire home/apt,550,1,0,,,1,304,0,
50817463,Heybeliada 'da manzaralı geniş balkonlu  eşyalı kiralık 2 +1 daire,207923233,Figen,,Adalar,40.87502,29.09801,Entire home/apt,350,1,0,,,1,304,0,
50817947,Cosy room space,242146886,Christian,,Sisli,41.11356,28.99736,Shared room,445,1,0,,,2,365,0,
50818718,İstanbul  experience with princess islands view,148047588,Ağıt Yusuf,,Maltepe,40.92978,29.16382,Entire home/apt,500,1,0,,,1,364,0,
50819071,"a place on heart of the City 
at Taksim",410791714,Reşat,,Beyoglu,41.03478,28.97858,Entire home/apt,400,30,1,2021-08-01,0.49,2,290,1,
50819139,Unavailable غير متاح,371117991,Malek,,Basaksehir,41.07169,28.78963,Entire home/apt,409,1,0,,,1,365,0,
50819689,Kağıthane bölgesinde,394582729,Buse,,Kagithane,41.09438,28.97909,Private room,174,1,1,2021-07-10,0.36,1,350,1,
50820634,"Huzurlu bi ev+teras, ücretsiz otopark+spor salonu",176315788,Onur,,Kagithane,41.08257,28.98799,Entire home/apt,149,365,0,,,1,365,0,
50821596,Fully furnished 1-bdr flat in central Kadikoy,16866075,Ezgi,,Kadikoy,40.98804,29.03248,Entire home/apt,250,14,0,,,1,269,0,
50821888,"Açık kapalı havuz, gym, hamam ve sauna olan güvenlikli site içinde residans",410818775,Elif,,Kadikoy,40.99613,29.05571,Entire home/apt,375,5,0,,,1,0,0,
50822449,Sunny flat in Cihangir,37316827,Cansu,,Beyoglu,41.03266,28.98214,Entire home/apt,600,3,0,,,1,365,0,
50823058,İstanbul Fatih'te güzel bir apartman dairesi,387636010,Erman,,Fatih,41.02568,28.95661,Private room,110,1,0,,,1,303,0,
50823210,Cozy room with balcony,76731937,Mehmet,,Beyoglu,41.03613,28.98122,Private room,249,1,2,2021-08-08,0.97,7,364,2,
50824067,"daire esenyurt merkezde, aile apartmanı...",410842862,Emre,,Esenyurt,41.02592,28.6878,Private room,90,1,0,,,1,365,0,
50825713,Artistically Renovated Spacious and Loft House,408806317,Buse,,Besiktas,41.051537,29.027058,Entire home/apt,1246,20,0,,,3,365,0,
50825877,2+1 near by amerikan hospital,50985311,Golden Horn,,Sisli,41.05383,28.99566,Entire home/apt,879,1,1,2021-07-30,0.48,22,365,1,
50826209,Private Terrace& Bosphorus and Galata Tower View,258814514,Salih Buğra,,Beyoglu,41.02685,28.97455,Entire home/apt,1346,2,14,2021-09-24,10.77,8,47,14,
50826849,Cosy apartment in Cihangir,256630087,Sadık,,Beyoglu,41.03149,28.98537,Entire home/apt,380,2,0,,,1,365,0,
50827543,Botanic home,410880468,Berkay,,Kadikoy,40.97781,29.03832,Entire home/apt,300,1,1,2021-07-18,0.39,1,242,1,
50827587,5 min To Taksim & Istiklal Street Lovely Apartment,299309551,Samir,,Beyoglu,41.03012,28.98233,Entire home/apt,311,1,7,2021-08-07,3.33,1,47,7,
50828343,Yeni & Temiz Daire,388675045,Barış,,Fatih,41.01409,28.93969,Entire home/apt,350,3,0,,,1,364,0,
50828424,LUXURY 1BED APARTMENT IN TAKSIM360 RESIDENCES,383783486,Erhan,,Beyoglu,41.03741,28.97833,Entire home/apt,700,5,4,2021-08-01,1.71,6,173,4,
50828886,FATIH ÇAPA ISTANBUL APARTMENT CENTRAL LOCATION 2+1,410893554,Hüseyin,,Fatih,41.01388,28.93235,Entire home/apt,414,7,0,,,1,365,0,
50829188,Osmanbey/Şişli 1+1 Daire,6482416,Sezer,,Sisli,41.05762,28.98535,Entire home/apt,260,3,3,2021-09-03,1.05,1,213,3,
50829507,3+1 teraslı daire Amerikan Hastanesi arkası,50985311,Golden Horn,,Sisli,41.05444,28.99774,Entire home/apt,1655,2,1,2021-08-18,0.68,22,180,1,
50829576,Kendınızı evinizde hissedin ☺️,207130756,Busra,,Esenyurt,41.01627,28.65918,Private room,205,1,1,2021-07-13,0.37,1,359,1,
50829599,havuz olanagı olan site içinde konut,260000496,Adem,,Kucukcekmece,41.04185,28.78398,Shared room,3924,7,0,,,1,365,0,
50829819,2+1 daire Taksim ve Kabataş yürüme mesafesi,50985311,Golden Horn,,Beyoglu,41.03681,28.99034,Entire home/apt,712,2,0,,,22,180,0,
50830280,Minutes to Metro - Galata View,403026928,Nia,,Beyoglu,41.0248,28.97519,Entire home/apt,382,1,3,2021-07-10,1.07,1,336,3,
50830425,A flat in historical building on Beyoğlu boulevard,279959618,Zehra Elçin,,Beyoglu,41.03688,28.97679,Entire home/apt,184,1,6,2021-09-08,2.50,1,354,6,
50834789,only for foreign customers.,56926782,Kurtulus,,Esenyurt,41.01795,28.67501,Private room,87,1,0,,,1,0,0,
50835352,modern dublex daire,25673913,Demet,,Eyup,41.15915,28.91934,Private room,1000,1,0,,,1,0,0,
50835372,Cozy Flat in Kadıköy/Yeldeğirmeni,406024333,Esen,,Kadikoy,40.99635,29.02758,Private room,200,1,0,,,1,365,0,
50836861,"A peaceful, spacious and wonderful city experience",22354811,Gökhan,,Sisli,41.05042,29.00037,Entire home/apt,590,2,0,,,1,365,0,
50836947,"Beşiktaş merkezde, balkonlu, ulaşımı rahat oda",410977649,Umut,,Besiktas,41.04536,29.00762,Private room,175,1,1,2021-09-25,1,1,365,1,
50837047,Ağva'da bulunmaz bir villa,410978281,İrem,,Sile,41.13781,29.85456,Entire home/apt,546,29,0,,,1,365,0,
50837802,studio apartment with pool and gym access,410983902,Mohammad,,Bagcilar,41.06201,28.84382,Entire home/apt,356,1,0,,,2,90,0,
50838265,One bedroom apartment open kitchen +big terrace,410983902,Mohammad,,Bagcilar,41.06318,28.83862,Entire home/apt,534,1,0,,,2,365,0,
50838285,Whole Building Close To Sultanahmet With Sea View,26456723,Sedat,,Fatih,41.00367,28.96719,Entire home/apt,2586,2,1,2021-08-05,0.53,4,343,1,
50838570,Boğaz manzaralı otoparklı 1 kişilik oda,372018842,Hakan,,Besiktas,41.05037,29.02114,Private room,260,2,0,,,2,365,0,
50838790,Cozy Full Furnished Apartment in Heart of  Taksim,33186190,Ferid,,Beyoglu,41.03498,28.98295,Entire home/apt,435,1,1,2021-09-07,1,17,355,1,
50839127,Pretty Family Full Furnished Suite in Taksim,33186190,Ferid,,Beyoglu,41.03506,28.98248,Entire home/apt,417,1,16,2021-09-25,5.93,17,348,16,
50839214,Full Furnished Suite in Taksim for Families,33186190,Ferid,,Beyoglu,41.03525,28.9824,Entire home/apt,423,1,6,2021-08-02,4.74,17,349,6,
50839546,Center of istanbul by Goldenhorn Cozy house,410998058,Ulku,,Beyoglu,41.05471,28.95146,Entire home/apt,300,23,0,,,1,272,0,
50839577,"İstiklal Avenue, Sadri Alışık street 3rd floor",1298849,Berkan,,Beyoglu,41.03332,28.98216,Entire home/apt,448,2,6,2021-09-18,2.69,3,4,6,
50839897,Designer Flat overlooking the Golden Horn,5622390,Emre,,Beyoglu,41.030067,28.981123,Entire home/apt,404,2,5,2021-07-28,1.95,2,258,5,
50840185,Havuzlu avmli temiz ferah daire,408794543,Mila,,Atasehir,40.98124,29.13062,Entire home/apt,500,1,0,,,5,365,0,
50841161,Intimate Studio Basilica Cistern,743398,Team Richard,,Fatih,41.01247,28.97577,Entire home/apt,429,1,5,2021-09-20,5,5,57,5,
50841221,Taxim V&V Apart nearby taxim split level,47361023,Komotini,,Sisli,41.04524,28.98002,Entire home/apt,110,7,0,,,5,352,0,
50841288,Standart Room  - Sultan Suleyman Palace Hotel,410593328,Levent,,Fatih,41.00602,28.96822,Private room,2001,1,0,,,5,354,0,
50841296,Deluxe Room - Sultan Suleyman Palace Hotel,410593328,Levent,,Fatih,41.00632,28.96887,Private room,3436,1,0,,,5,327,0,
50841305,Triple Room - Sultan Suleyman Palace Hotel,410593328,Levent,,Fatih,41.00616,28.96907,Private room,3385,1,0,,,5,308,0,
50841320,Quadruple Room - Sultan Suleyman Palace Hotel,410593328,Levent,,Fatih,41.00426,28.97043,Private room,3488,1,0,,,5,315,0,
50841324,Connected Room - Sultan Suleyman Palace Hotel,410593328,Levent,,Fatih,41.00431,28.9691,Private room,3643,1,0,,,5,299,0,
50841474,Intimate Studio Hagia Sophia,743398,Team Richard,,Fatih,41.01177,28.97357,Entire home/apt,429,1,3,2021-09-27,1.91,5,70,3,
50841516,"good location, clean house, new furniture",411013578,Sonya,,Sisli,41.11455,29.01241,Entire home/apt,700,1,2,2021-08-01,2,1,362,2,
50841570,Intimate Studio Topkapi Palace,743398,Team Richard,,Fatih,41.0111,28.97372,Entire home/apt,480,1,5,2021-09-29,3.26,5,67,5,
50842346,A Historical House İn The Center Of İstanbul,158680805,Servet,,Beyoglu,41.03619,28.97262,Entire home/apt,309,2,2,2021-07-24,1.18,2,171,2,
50842491,Delicate Home 1+1,218698935,Karomatullo,,Kagithane,41.07505,28.9742,Entire home/apt,190,1,0,,,1,0,0,
50842841,Şişli bölgesinde  çok merkezi bir daire,410309569,Umut,,Sisli,41.06248,28.98485,Private room,200,1,0,,,7,333,0,
